component,field,target_class,ngh_class,source_asset,source_path,target_path,source_sha256,target_sha256_before,status_before,status_after,target_sha256_after
HabboToolbarCom,club_discount_promotion_xml,HabboToolbarCom_club_discount_promotion_xml,class_2137,1514_class_2137.bin,C:\habbo\client\habbo-client-ngh\binaryData\1514_class_2137.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_club_discount_promotion_xml.bin,88673357c2040debf2777f9869b5f0055728d7654c455602aefe0706883f899a,88673357c2040debf2777f9869b5f0055728d7654c455602aefe0706883f899a,identical,identical,88673357c2040debf2777f9869b5f0055728d7654c455602aefe0706883f899a
HabboToolbarCom,extend_hilite_png,HabboToolbarCom_extend_hilite_png,class_2171,1045_class_2171.png,C:\habbo\client\habbo-client-ngh\images\1045_class_2171.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_extend_hilite_png.png,bef029bef76e9437f2fb354ad1a2db1ec1ec0f9c504f28c0abcbdf547c53d1fc,121663161b27d1bd354e69ef813239fd201dc49fde187f5a46843623ed44e9cb,different,copied,bef029bef76e9437f2fb354ad1a2db1ec1ec0f9c504f28c0abcbdf547c53d1fc
HabboToolbarCom,icon_credit_0_png,HabboToolbarCom_icon_credit_0_png,HabboToolbarCom_icon_credit_0_png,565.png,C:\habbo\client\habbo-client-ngh\images\565.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_credit_0_png.png,e51fc28ea81e27f9e3bd8fa960450c8f66095cd4405e48c34a1be1e3de8a9f25,816d265060d54d415a3e8eee4703fa39f51020dbc2e4f9614640ee05066d52e2,different,copied,e51fc28ea81e27f9e3bd8fa960450c8f66095cd4405e48c34a1be1e3de8a9f25
HabboToolbarCom,icon_credit_1_png,HabboToolbarCom_icon_credit_1_png,HabboToolbarCom_icon_credit_1_png,1367.png,C:\habbo\client\habbo-client-ngh\images\1367.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_credit_1_png.png,bb08e489c7228ee5890f67cd846bc42cfc1db95d02651d0b7a3fd57572ae82cf,1f0308512840776622459807eba44ff0fd3b30ede363c39b9e0fa3af5b7ec51f,different,copied,bb08e489c7228ee5890f67cd846bc42cfc1db95d02651d0b7a3fd57572ae82cf
HabboToolbarCom,icon_credit_2_png,HabboToolbarCom_icon_credit_2_png,HabboToolbarCom_icon_credit_2_png,1368.png,C:\habbo\client\habbo-client-ngh\images\1368.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_credit_2_png.png,ee12500f1305fd6dcd6efdb3927f489f9e63ed48b95d7efa3cdf647e7ec1a02f,4830af63fa6ce80bf8b67fbaf11a3e823155e3ff927ad67cfc1f0b413e1c62f6,different,copied,ee12500f1305fd6dcd6efdb3927f489f9e63ed48b95d7efa3cdf647e7ec1a02f
HabboToolbarCom,icon_credit_3_png,HabboToolbarCom_icon_credit_3_png,HabboToolbarCom_icon_credit_3_png,1365.png,C:\habbo\client\habbo-client-ngh\images\1365.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_credit_3_png.png,603a8cc6807175ae08189a8260bfa49d9217c8e7b4e618941a26529b9e4ebaf9,d21febff16e3f2a9423cf7594994ac0e222664330e0696bc4e4809377dc6e19d,different,copied,603a8cc6807175ae08189a8260bfa49d9217c8e7b4e618941a26529b9e4ebaf9
HabboToolbarCom,icon_credit_4_png,HabboToolbarCom_icon_credit_4_png,HabboToolbarCom_icon_credit_4_png,1366.png,C:\habbo\client\habbo-client-ngh\images\1366.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_credit_4_png.png,09349db149364cfd971a707a7cdf0254de5c62740667312f987b322f086da369,55d7e46385a6a401d49431c2f2bd6fff57170422ba0347538fdc2bc5549b261a,different,copied,09349db149364cfd971a707a7cdf0254de5c62740667312f987b322f086da369
HabboToolbarCom,icon_credit_5_png,HabboToolbarCom_icon_credit_5_png,HabboToolbarCom_icon_credit_5_png,1120.png,C:\habbo\client\habbo-client-ngh\images\1120.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_credit_5_png.png,a9aae752fc7ce60061904c27f1aa998ab73a676ee01cf9d1462b5c0a826e53c5,5e60f8234972a030d87af45d12b03fc0a0b7803800b6fb176765fc30808dd894,different,copied,a9aae752fc7ce60061904c27f1aa998ab73a676ee01cf9d1462b5c0a826e53c5
HabboToolbarCom,icon_credit_6_png,HabboToolbarCom_icon_credit_6_png,HabboToolbarCom_icon_credit_6_png,1364.png,C:\habbo\client\habbo-client-ngh\images\1364.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_credit_6_png.png,1f4d4d28c98f4f466074a47b048d8e720b385c5c5bd03c4533ee5a8f9d85c06c,5709407b319f1fa024fcfabc559702a38f7f4a5ca4a5ff857c7cff101e6c25e8,different,copied,1f4d4d28c98f4f466074a47b048d8e720b385c5c5bd03c4533ee5a8f9d85c06c
HabboToolbarCom,icon_pixel_0_png,HabboToolbarCom_icon_pixel_0_png,HabboToolbarCom_icon_pixel_0_png,323.png,C:\habbo\client\habbo-client-ngh\images\323.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_pixel_0_png.png,b5c6a910e5291ec6550b05ae23acf101509a49ee42ca3f61d2250d2e79101239,0705e7ef58cf2bab00ee15755d4a41f98e88f07837be271fb921db9e1e75f735,different,copied,b5c6a910e5291ec6550b05ae23acf101509a49ee42ca3f61d2250d2e79101239
HabboToolbarCom,icon_pixel_1_png,HabboToolbarCom_icon_pixel_1_png,HabboToolbarCom_icon_pixel_1_png,1329_HabboToolbarCom_icon_pixel_1_png.png,C:\habbo\client\habbo-client-ngh\images\1329_HabboToolbarCom_icon_pixel_1_png.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_pixel_1_png.png,3b0a457961d205f124f4ff606f686f99ef54616933926d63e9e21cd07d8c30ad,b8e5ae891bd1910bfce547ac99dc570d0ae577c9b36c4d3200290743895ef616,different,copied,3b0a457961d205f124f4ff606f686f99ef54616933926d63e9e21cd07d8c30ad
HabboToolbarCom,icon_pixel_2_png,HabboToolbarCom_icon_pixel_2_png,HabboToolbarCom_icon_pixel_2_png,1701_HabboToolbarCom_icon_pixel_2_png.png,C:\habbo\client\habbo-client-ngh\images\1701_HabboToolbarCom_icon_pixel_2_png.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_pixel_2_png.png,4d8dc584cdd43760d3623bc117280c11423f104b795536f2fb60cf806b102f2b,ac64118ab98f89eef3fdd29862f5365d7bf4e389532345be3b22875712571ccb,different,copied,4d8dc584cdd43760d3623bc117280c11423f104b795536f2fb60cf806b102f2b
HabboToolbarCom,icon_pixel_3_png,HabboToolbarCom_icon_pixel_3_png,HabboToolbarCom_icon_pixel_3_png,1127_HabboToolbarCom_icon_pixel_3_png.png,C:\habbo\client\habbo-client-ngh\images\1127_HabboToolbarCom_icon_pixel_3_png.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_icon_pixel_3_png.png,dc3094bba08d6e1bb5be4b2ae9257ca8d5fc82e01aa193c370660df26ea07dc6,df9f12b8e263aa4b4c137500cf13f5d30dc5f1db4f3cc6d9f40809363c42be78,different,copied,dc3094bba08d6e1bb5be4b2ae9257ca8d5fc82e01aa193c370660df26ea07dc6
HabboToolbarCom,extension_grid_xml,HabboToolbarCom_extension_grid_xml,class_2140,982_class_2140.bin,C:\habbo\client\habbo-client-ngh\binaryData\982_class_2140.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_extension_grid_xml.bin,66dd8f252010c0aaac237ad896728ab4fdaeeadd253e3bfec56dee564b4c0b8d,c01b6a587d67857aae4830fd871ca15352ef691d7b9f7bd2e63991da53edc49c,different,copied,66dd8f252010c0aaac237ad896728ab4fdaeeadd253e3bfec56dee564b4c0b8d
HabboToolbarCom,purse_indicator_club_xml,HabboToolbarCom_purse_indicator_club_xml,class_2157,1973_class_2157.bin,C:\habbo\client\habbo-client-ngh\binaryData\1973_class_2157.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_purse_indicator_club_xml.bin,d96a170ba17786ebe9967ee44e654156db2aa4d16bc37b058b5af3f0cf77e82c,d96a170ba17786ebe9967ee44e654156db2aa4d16bc37b058b5af3f0cf77e82c,identical,identical,d96a170ba17786ebe9967ee44e654156db2aa4d16bc37b058b5af3f0cf77e82c
HabboToolbarCom,video_offer_promotion_xml,HabboToolbarCom_video_offer_promotion_xml,class_2174,518_class_2174.bin,C:\habbo\client\habbo-client-ngh\binaryData\518_class_2174.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_video_offer_promotion_xml.bin,fc50cb61e70d25193719cdb79ae92620dad115734cb0bc46bc334d0ea40b5653,fc50cb61e70d25193719cdb79ae92620dad115734cb0bc46bc334d0ea40b5653,identical,identical,fc50cb61e70d25193719cdb79ae92620dad115734cb0bc46bc334d0ea40b5653
HabboToolbarCom,offer_icon_png,HabboToolbarCom_offer_icon_png,class_2138,1950_class_2138.png,C:\habbo\client\habbo-client-ngh\images\1950_class_2138.png,C:\habbo\client\habbo-client-clean\src\images\HabboToolbarCom_offer_icon_png.png,78521047f4a2341a65cdbccc292f69d6a8f33b5ebe0e4c129eaaa6458178f609,d50d120b6c07ad063425750ac9f73ac52140e98dffcee08c98d3f438e8401968,different,copied,78521047f4a2341a65cdbccc292f69d6a8f33b5ebe0e4c129eaaa6458178f609
HabboToolbarCom,vip_discount_promotion_v2_xml,HabboToolbarCom_vip_discount_promotion_v2_xml,class_2164,1572_class_2164.bin,C:\habbo\client\habbo-client-ngh\binaryData\1572_class_2164.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_vip_discount_promotion_v2_xml.bin,00668ad09b0d0311ad73da9b753b167b3576badcdf4123bd871d7062d496afc5,00668ad09b0d0311ad73da9b753b167b3576badcdf4123bd871d7062d496afc5,identical,identical,00668ad09b0d0311ad73da9b753b167b3576badcdf4123bd871d7062d496afc5
HabboToolbarCom,vip_quests_promo_xml,HabboToolbarCom_vip_quests_promo_xml,class_2148,1962_class_2148.bin,C:\habbo\client\habbo-client-ngh\binaryData\1962_class_2148.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_vip_quests_promo_xml.bin,f995d7bf76e733b0235c2351948b9a174868ebbc05430fe7a3a8c93e89abda09,f995d7bf76e733b0235c2351948b9a174868ebbc05430fe7a3a8c93e89abda09,identical,identical,f995d7bf76e733b0235c2351948b9a174868ebbc05430fe7a3a8c93e89abda09
HabboToolbarCom,offer_extension_xml,HabboToolbarCom_offer_extension_xml,class_2147,1378_class_2147.bin,C:\habbo\client\habbo-client-ngh\binaryData\1378_class_2147.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_offer_extension_xml.bin,3e1f9ab2f9e25f69763903b54662297fbc769d120038eb71730a070af25cbddc,3e1f9ab2f9e25f69763903b54662297fbc769d120038eb71730a070af25cbddc,identical,identical,3e1f9ab2f9e25f69763903b54662297fbc769d120038eb71730a070af25cbddc
HabboToolbarCom,phonenumber_collect_xml,HabboToolbarCom_phonenumber_collect_xml,class_2170,2060_class_2170.bin,C:\habbo\client\habbo-client-ngh\binaryData\2060_class_2170.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_phonenumber_collect_xml.bin,b839f982d8f994ac647af328f9f46dcc19ea0d39fb45155ea8249f1dcee23c2e,361520cfe83d122efa1e4c27ff9087bb5b26839f1fb9f11ade3b969bf6d73ec8,different,copied,b839f982d8f994ac647af328f9f46dcc19ea0d39fb45155ea8249f1dcee23c2e
HabboToolbarCom,phonenumber_verify_xml,HabboToolbarCom_phonenumber_verify_xml,class_2169,2114_class_2169.bin,C:\habbo\client\habbo-client-ngh\binaryData\2114_class_2169.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_phonenumber_verify_xml.bin,a320c3ca25f2651b9cfffb2c71157c5c775ce52bcea4e2aaadb0a5d2acb061bd,bd2085177199ea9ba4c00d7c0178349e5cbfd507c76c44f8d86572d4fc69ef10,different,copied,a320c3ca25f2651b9cfffb2c71157c5c775ce52bcea4e2aaadb0a5d2acb061bd
HabboToolbarCom,phonenumber_collect_minimized_xml,HabboToolbarCom_phonenumber_collect_minimized_xml,class_2136,1512_class_2136.bin,C:\habbo\client\habbo-client-ngh\binaryData\1512_class_2136.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_phonenumber_collect_minimized_xml.bin,cdf9b8d0b7c143e2a28abd44ad360ae3dc5c7bbe5e68ec0ebf04d24b7394548f,a2ab31205060ace75e9a507eeeab828517f225859d23671215dcc882e4e8743f,different,copied,cdf9b8d0b7c143e2a28abd44ad360ae3dc5c7bbe5e68ec0ebf04d24b7394548f
HabboToolbarCom,phonenumber_verify_minimized_xml,HabboToolbarCom_phonenumber_verify_minimized_xml,class_2144,2192_class_2144.bin,C:\habbo\client\habbo-client-ngh\binaryData\2192_class_2144.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_phonenumber_verify_minimized_xml.bin,45bb07f5aa9856a1fb25c6f5e1d6ade2ba51c25b334f762b77d06b722bcc8e12,2e082b1473476aa1c789b7730508a2d3a8c997c19f634009be1345429492008e,different,copied,45bb07f5aa9856a1fb25c6f5e1d6ade2ba51c25b334f762b77d06b722bcc8e12
HabboToolbarCom,phonenumber_country_menu_item_xml,HabboToolbarCom_phonenumber_country_menu_item_xml,class_2158,717_class_2158.bin,C:\habbo\client\habbo-client-ngh\binaryData\717_class_2158.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_phonenumber_country_menu_item_xml.bin,98efdded4aad6364c9bda3dcf96fa874d959ba8af854d2388ba68d65a6e1e67e,064eac9a0a0c3d25fe8431e9ad9add074535ec4a26024c9d73ec4edb562b6c03,different,copied,98efdded4aad6364c9bda3dcf96fa874d959ba8af854d2388ba68d65a6e1e67e
HabboToolbarCom,returnusergifting_miniview_xml,HabboToolbarCom_returnusergifting_miniview_xml,class_2139,341_class_2139.bin,C:\habbo\client\habbo-client-ngh\binaryData\341_class_2139.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_returnusergifting_miniview_xml.bin,04f0db8e069fbba56cd847b98e804a81684d1932025d95ea23befe475f3aff80,04f0db8e069fbba56cd847b98e804a81684d1932025d95ea23befe475f3aff80,identical,identical,04f0db8e069fbba56cd847b98e804a81684d1932025d95ea23befe475f3aff80
HabboToolbarCom,nux_offer_old_user_xml,HabboToolbarCom_nux_offer_old_user_xml,class_2159,1806_class_2159.bin,C:\habbo\client\habbo-client-ngh\binaryData\1806_class_2159.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_nux_offer_old_user_xml.bin,9e2eae2a4e5669fe49fe865e5678a37c1e209ffbc02db6c979f596513ce5339f,e2cbe0b99586727d9cfddec9f8e96c75316a78f1baa7f88306ee4fdb9397636d,different,copied,9e2eae2a4e5669fe49fe865e5678a37c1e209ffbc02db6c979f596513ce5339f
HabboToolbarCom,nux_gift_selection_xml,HabboToolbarCom_nux_gift_selection_xml,class_2166,740_class_2166.bin,C:\habbo\client\habbo-client-ngh\binaryData\740_class_2166.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_nux_gift_selection_xml.bin,abc500e6a9b1478ee1807a506f1487ff3febc1f60741a7d109f5c855abb2e221,aebaa116ed716978b088fbbc9368e1cc2030e83fe9d081d20f29e093a27d069e,different,copied,abc500e6a9b1478ee1807a506f1487ff3febc1f60741a7d109f5c855abb2e221
HabboToolbarCom,nux_noob_room_offer_xml,HabboToolbarCom_nux_noob_room_offer_xml,class_2162,1019_class_2162.bin,C:\habbo\client\habbo-client-ngh\binaryData\1019_class_2162.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboToolbarCom_nux_noob_room_offer_xml.bin,5abf4aa62bd886dad55064437d73182481daf0c1423d9f052390fce6aa7dc277,354065bb221c06f9a4d225966a1e6a252cf69e002078456f4fb6d38208bfbb9e,different,copied,5abf4aa62bd886dad55064437d73182481daf0c1423d9f052390fce6aa7dc277
HabboWindowManagerCom,habbo_window_layout_frame_3_xml,HabboWindowManagerCom_habbo_window_layout_frame_3_xml,HabboWindowManagerCom_habbo_window_layout_frame_3_xml,2062_HabboWindowManagerCom_habbo_window_layout_frame_3_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\2062_HabboWindowManagerCom_habbo_window_layout_frame_3_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_window_layout_frame_3_xml.bin,3526859bc8d0dd1907d98b45360a7d0ad53c52641707f64e8488923d16bdecad,3526859bc8d0dd1907d98b45360a7d0ad53c52641707f64e8488923d16bdecad,identical,identical,3526859bc8d0dd1907d98b45360a7d0ad53c52641707f64e8488923d16bdecad
HabboWindowManagerCom,habbo_window_layout_frame_7_xml,HabboWindowManagerCom_habbo_window_layout_frame_7_xml,HabboWindowManagerCom_habbo_window_layout_frame_7_xml,446_HabboWindowManagerCom_habbo_window_layout_frame_7_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\446_HabboWindowManagerCom_habbo_window_layout_frame_7_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_window_layout_frame_7_xml.bin,4e08be95d4e4c5fcfb7f4d9e40514cb73cb86411f1b0a8802ba0a0b055a427dd,4e08be95d4e4c5fcfb7f4d9e40514cb73cb86411f1b0a8802ba0a0b055a427dd,identical,identical,4e08be95d4e4c5fcfb7f4d9e40514cb73cb86411f1b0a8802ba0a0b055a427dd
HabboWindowManagerCom,habbo_window_layout_header_3_xml,HabboWindowManagerCom_habbo_window_layout_header_3_xml,HabboWindowManagerCom_habbo_window_layout_header_3_xml,1603_HabboWindowManagerCom_habbo_window_layout_header_3_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\1603_HabboWindowManagerCom_habbo_window_layout_header_3_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_window_layout_header_3_xml.bin,27af538374ab5f7f0e09285166b529670ebcdda7d5805e0a1c294d5bc2bd24b4,27af538374ab5f7f0e09285166b529670ebcdda7d5805e0a1c294d5bc2bd24b4,identical,identical,27af538374ab5f7f0e09285166b529670ebcdda7d5805e0a1c294d5bc2bd24b4
HabboWindowManagerCom,habbo_window_layout_header_7_xml,HabboWindowManagerCom_habbo_window_layout_header_7_xml,HabboWindowManagerCom_habbo_window_layout_header_7_xml,767_HabboWindowManagerCom_habbo_window_layout_header_7_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\767_HabboWindowManagerCom_habbo_window_layout_header_7_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_window_layout_header_7_xml.bin,41050d75be242b1479c2530d9a8cd0d2bfb97a54e284c42bd4c1ce0f99035e6c,41050d75be242b1479c2530d9a8cd0d2bfb97a54e284c42bd4c1ce0f99035e6c,identical,identical,41050d75be242b1479c2530d9a8cd0d2bfb97a54e284c42bd4c1ce0f99035e6c
HabboWindowManagerCom,habbo_skin_frame_3_xml,HabboWindowManagerCom_habbo_skin_frame_3_xml,HabboWindowManagerCom_habbo_skin_frame_3_xml,1154_HabboWindowManagerCom_habbo_skin_frame_3_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\1154_HabboWindowManagerCom_habbo_skin_frame_3_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_frame_3_xml.bin,5974667524c61c1c29030a943681448c6e8f03a441e106cf0620c38d8a5f550c,5974667524c61c1c29030a943681448c6e8f03a441e106cf0620c38d8a5f550c,identical,identical,5974667524c61c1c29030a943681448c6e8f03a441e106cf0620c38d8a5f550c
HabboWindowManagerCom,habbo_skin_frame_7_xml,HabboWindowManagerCom_habbo_skin_frame_7_xml,HabboWindowManagerCom_habbo_skin_frame_7_xml,1191_HabboWindowManagerCom_habbo_skin_frame_7_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\1191_HabboWindowManagerCom_habbo_skin_frame_7_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_frame_7_xml.bin,d6d3816ca06e6e42d7c5bca9501ce12981fa1761813be067518e5a43f801df88,27698408944785ac517d614fcd4ff8bfdf482320b4ddc6bda4d0f841c13a4f72,different,copied,d6d3816ca06e6e42d7c5bca9501ce12981fa1761813be067518e5a43f801df88
HabboWindowManagerCom,habbo_skin_header_3_xml,HabboWindowManagerCom_habbo_skin_header_3_xml,HabboWindowManagerCom_habbo_skin_header_3_xml,2357_HabboWindowManagerCom_habbo_skin_header_3_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\2357_HabboWindowManagerCom_habbo_skin_header_3_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_header_3_xml.bin,229e88740cf8fe0b23b7908bc19de134120d302a044959a4c340b532d472291e,a6e2f7c8cb6ed0d5db0e5a4221944297eafdc825bdf856d944b0c9db42a9c263,different,copied,229e88740cf8fe0b23b7908bc19de134120d302a044959a4c340b532d472291e
HabboWindowManagerCom,habbo_skin_header_7_xml,HabboWindowManagerCom_habbo_skin_header_7_xml,HabboWindowManagerCom_habbo_skin_header_7_xml,2337_HabboWindowManagerCom_habbo_skin_header_7_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\2337_HabboWindowManagerCom_habbo_skin_header_7_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_header_7_xml.bin,a3b519aa5cedc94eeb93415e052b38e816ff35b6f593384a9029839a3e9e36aa,fb8112aaa742f8e1e7ba87cf4587a09672e8a038e8e68ff529d69c5455e8f89c,different,copied,a3b519aa5cedc94eeb93415e052b38e816ff35b6f593384a9029839a3e9e36aa
HabboWindowManagerCom,habbo_skin_border_4_xml,HabboWindowManagerCom_habbo_skin_border_4_xml,HabboWindowManagerCom_habbo_skin_border_4_xml,2310_HabboWindowManagerCom_habbo_skin_border_4_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\2310_HabboWindowManagerCom_habbo_skin_border_4_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_border_4_xml.bin,86eceeec3d20a8ca405f8bcb45825c47d34f5a57cdfd686bd61fa3a7972a8841,86eceeec3d20a8ca405f8bcb45825c47d34f5a57cdfd686bd61fa3a7972a8841,identical,identical,86eceeec3d20a8ca405f8bcb45825c47d34f5a57cdfd686bd61fa3a7972a8841
HabboWindowManagerCom,habbo_skin_border_5_xml,HabboWindowManagerCom_habbo_skin_border_5_xml,HabboWindowManagerCom_habbo_skin_border_5_xml,1399_HabboWindowManagerCom_habbo_skin_border_5_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\1399_HabboWindowManagerCom_habbo_skin_border_5_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_border_5_xml.bin,5f2dc9f0039b8e979cbc7cf4c448c219ef1b0ba4c8f8d932cd91be7c408ac6ab,5f2dc9f0039b8e979cbc7cf4c448c219ef1b0ba4c8f8d932cd91be7c408ac6ab,identical,identical,5f2dc9f0039b8e979cbc7cf4c448c219ef1b0ba4c8f8d932cd91be7c408ac6ab
HabboWindowManagerCom,habbo_skin_border_6_xml,HabboWindowManagerCom_habbo_skin_border_6_xml,HabboWindowManagerCom_habbo_skin_border_6_xml,318_HabboWindowManagerCom_habbo_skin_border_6_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\318_HabboWindowManagerCom_habbo_skin_border_6_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_border_6_xml.bin,cabf5016e74e53e80f553f85ca0f51b993e62128082371c0a9e1aed41e7df053,cabf5016e74e53e80f553f85ca0f51b993e62128082371c0a9e1aed41e7df053,identical,identical,cabf5016e74e53e80f553f85ca0f51b993e62128082371c0a9e1aed41e7df053
HabboWindowManagerCom,habbo_skin_border_7_xml,HabboWindowManagerCom_habbo_skin_border_7_xml,HabboWindowManagerCom_habbo_skin_border_7_xml,2049_HabboWindowManagerCom_habbo_skin_border_7_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\2049_HabboWindowManagerCom_habbo_skin_border_7_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_border_7_xml.bin,9cfcf7284bbcb29111ecf07609af58a131ac86233dbc40618dd58e9b4f8144dc,9cfcf7284bbcb29111ecf07609af58a131ac86233dbc40618dd58e9b4f8144dc,identical,identical,9cfcf7284bbcb29111ecf07609af58a131ac86233dbc40618dd58e9b4f8144dc
HabboWindowManagerCom,habbo_skin_border_8_xml,HabboWindowManagerCom_habbo_skin_border_8_xml,HabboWindowManagerCom_habbo_skin_border_8_xml,2485_HabboWindowManagerCom_habbo_skin_border_8_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\2485_HabboWindowManagerCom_habbo_skin_border_8_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_border_8_xml.bin,4727cd3232e870b1dfe5b6a83d7e78568df92f86f097027eae4ebf67818da95c,4727cd3232e870b1dfe5b6a83d7e78568df92f86f097027eae4ebf67818da95c,identical,identical,4727cd3232e870b1dfe5b6a83d7e78568df92f86f097027eae4ebf67818da95c
HabboWindowManagerCom,habbo_skin_border_9_xml,HabboWindowManagerCom_habbo_skin_border_9_xml,HabboWindowManagerCom_habbo_skin_border_9_xml,703_HabboWindowManagerCom_habbo_skin_border_9_xml.bin,C:\habbo\client\habbo-client-ngh\binaryData\703_HabboWindowManagerCom_habbo_skin_border_9_xml.bin,C:\habbo\client\habbo-client-clean\src\binaryData\HabboWindowManagerCom_habbo_skin_border_9_xml.bin,48bf383ee91c174865ec33db4fd41f583d2544c6e48ab9e23a2ec4e5b41e66c8,48bf383ee91c174865ec33db4fd41f583d2544c6e48ab9e23a2ec4e5b41e66c8,identical,identical,48bf383ee91c174865ec33db4fd41f583d2544c6e48ab9e23a2ec4e5b41e66c8
